_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,time_stamp
5da968d3b11b148f36a615d6,5d9426a8a9cf770a818d70c5,5,5,2,5,4,"{'chatty_score': 66.28, 'safety_score': 96.60999999999999, 'punctuality_score': 86.3, 'friendliness_score': 94.60999999999999, 'comfortibility_score': 92.64}",30,96.61,safety_score,2,25:07.9
5da968fbb11b148f36a615e9,5d94260aa9cf770a818c6694,2,3,4,1,4,"{'chatty_score': 0.1, 'safety_score': 2.83, 'punctuality_score': 15.21, 'friendliness_score': 9.0, 'comfortibility_score': 29.32}",30,29.32,comfortibility_score,5,25:47.7
5da968fcb11b148f36a615ea,5da74656c2a44d9c0fc1e805,3,3,5,5,4,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 16.0}",15,16,comfortibility_score,5,25:48.6
5da968fdb11b148f36a615eb,5da74725c2a44d9c0fc341f0,5,5,5,3,3,"{'chatty_score': 0.0, 'safety_score': 41.65, 'punctuality_score': 37.010000000000005, 'friendliness_score': 0.0, 'comfortibility_score': 2.57}",20,41.65,safety_score,2,25:49.4
5da968feb11b148f36a615ec,5d9426e8a9cf770a818ddcd7,2,3,4,1,3,"{'chatty_score': 0.43000000000000005, 'safety_score': 3.6500000000000004, 'punctuality_score': 2.66, 'friendliness_score': 37.0, 'comfortibility_score': 42.98}",10,42.98,comfortibility_score,5,25:50.7
5da9693eb11b148f36a615f8,5d942650a9cf770a818cda95,5,5,4,2,4,"{'chatty_score': 2.99, 'safety_score': 40.0, 'punctuality_score': 4.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,40,safety_score,2,26:54.8
5da9693fb11b148f36a615f9,5da746e2c2a44d9c0fc2d2b3,5,3,2,3,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.93, 'comfortibility_score': 18.3}",25,18.3,comfortibility_score,5,26:55.5
5da96941b11b148f36a615fa,5d9426a6a9cf770a818d6dce,5,3,5,1,1,"{'chatty_score': 75.0, 'safety_score': 76.5, 'punctuality_score': 129.0, 'friendliness_score': 43.0, 'comfortibility_score': 38.0}",10,129,punctuality_score,3,26:57.7
5da96966b11b148f36a6160d,5d94263ba9cf770a818cb6ae,3,2,2,2,1,"{'chatty_score': 21.32, 'safety_score': 9.0, 'punctuality_score': 40.64, 'friendliness_score': 41.65, 'comfortibility_score': 0.0}",30,41.65,friendliness_score,4,27:34.7
5da96967b11b148f36a6160e,5da74686c2a44d9c0fc23993,5,1,4,5,5,"{'chatty_score': 2.66, 'safety_score': 0.33, 'punctuality_score': 12.0, 'friendliness_score': 0.0, 'comfortibility_score': 31.65}",25,31.65,comfortibility_score,5,27:35.5
5da96968b11b148f36a6160f,5d942621a9cf770a818c8c28,5,4,3,5,1,"{'chatty_score': 0.0, 'safety_score': 9.0, 'punctuality_score': 1.0, 'friendliness_score': 42.64, 'comfortibility_score': 18.990000000000002}",15,42.64,friendliness_score,4,27:36.3
5da96969b11b148f36a61610,5d9426c4a9cf770a818da013,1,1,5,2,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 12.99, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,12.99,punctuality_score,3,27:37.1
5da96995b11b148f36a6161c,5d94268fa9cf770a818d4673,1,3,1,2,3,"{'chatty_score': 1.0, 'safety_score': 32.0, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 4}",30,32,safety_score,2,28:21.4
5da96996b11b148f36a6161d,5d942627a9cf770a818c96a7,1,3,1,2,3,"{'chatty_score': 1.0, 'safety_score': 66.5, 'punctuality_score': 1.6, 'friendliness_score': 0.0, 'comfortibility_score': 0}",25,66.5,safety_score,2,28:22.0
5da96996b11b148f36a6161e,5d942707a9cf770a818e0de3,2,1,2,4,5,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 1.0, 'friendliness_score': 4.0, 'comfortibility_score': 4}",30,4,friendliness_score,4,28:22.7
5da969e3b11b148f36a6162a,5d94264ea9cf770a818cd621,1,1,1,5,4,"{'chatty_score': 0.0, 'safety_score': 1.0, 'punctuality_score': 0.5, 'friendliness_score': 62.5, 'comfortibility_score': 2.0}",30,62.5,friendliness_score,4,29:39.2
5da969e3b11b148f36a6162b,5da74679c2a44d9c0fc22403,1,4,2,5,4,"{'chatty_score': 62.5, 'safety_score': 6.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 4.0}",10,62.5,chatty_score,1,29:39.9
5da969e4b11b148f36a6162c,5d9426e2a9cf770a818dd3ca,4,2,5,3,1,"{'chatty_score': 0.0, 'safety_score': 10.0, 'punctuality_score': 13.5, 'friendliness_score': 0, 'comfortibility_score': 2.0}",15,13.5,punctuality_score,3,29:40.6
5da96a1cb11b148f36a61638,5d942668a9cf770a818d0344,5,3,1,4,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 62.5, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,62.5,punctuality_score,3,30:36.5
5da96a1db11b148f36a61639,5da7465bc2a44d9c0fc1ef9e,4,2,5,3,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 62.5, 'friendliness_score': 0.0, 'comfortibility_score': 14.190000000000001}",20,62.5,punctuality_score,3,30:37.2
5da96a1fb11b148f36a6163a,5d9426a8a9cf770a818d714f,1,3,4,1,2,"{'chatty_score': 100.0, 'safety_score': 94.5, 'punctuality_score': 9.5, 'friendliness_score': 32.0, 'comfortibility_score': 15.0}",30,100,chatty_score,1,30:39.4
5da96a37b11b148f36a61646,5d942628a9cf770a818c98e3,2,1,5,1,3,"{'chatty_score': 0.0, 'safety_score': 13.5, 'punctuality_score': 18.0, 'friendliness_score': 16, 'comfortibility_score': 12.75}",30,18,punctuality_score,3,31:03.1
5da96a37b11b148f36a61647,5da7464fc2a44d9c0fc1ddc6,3,2,5,2,2,"{'chatty_score': 14.68, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 16, 'comfortibility_score': 17.0}",30,17,comfortibility_score,5,31:03.7
5da96a38b11b148f36a61648,5d9426a6a9cf770a818d6d0f,4,2,3,5,1,"{'chatty_score': 7.5, 'safety_score': 2.0, 'punctuality_score': 8.5, 'friendliness_score': 62.5, 'comfortibility_score': 157.0}",25,157,comfortibility_score,5,31:04.7
5da96a9fb11b148f36a61654,5d94268ba9cf770a818d3e49,2,5,5,1,5,"{'chatty_score': 18.0, 'safety_score': 0.0, 'punctuality_score': 69.25, 'friendliness_score': 12.75, 'comfortibility_score': 0.0}",30,69.25,punctuality_score,3,32:47.8
5da96aa0b11b148f36a61655,5da746adc2a44d9c0fc27a3e,1,3,1,3,2,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 41.65}",30,41.65,comfortibility_score,5,32:48.5
5da96aa1b11b148f36a61656,5d9426d7a9cf770a818dc080,4,3,1,2,2,"{'chatty_score': 4.5, 'safety_score': 0.0, 'punctuality_score': 13.5, 'friendliness_score': 1.5, 'comfortibility_score': 15.5}",30,15.5,comfortibility_score,5,32:49.5
5da96b01b11b148f36a61662,5d94268fa9cf770a818d45d9,1,3,1,5,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,0,chatty_score,1,34:25.2
5da96b01b11b148f36a61663,5da74678c2a44d9c0fc22270,2,2,4,5,2,"{'chatty_score': 67.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 62.5}",30,67,chatty_score,1,34:25.8
5da96b03b11b148f36a61664,5d9426d0a9cf770a818db458,1,2,4,4,4,"{'chatty_score': 62.5, 'safety_score': 78.0, 'punctuality_score': 1.5, 'friendliness_score': 76.0, 'comfortibility_score': 13.5}",10,78,safety_score,2,34:27.1
5da96b21b11b148f36a61670,5d942674a9cf770a818d1633,1,5,5,1,3,"{'chatty_score': 0.5, 'safety_score': 62.5, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 32.0}",30,62.5,safety_score,2,34:57.8
5da96b22b11b148f36a61671,5da7466ac2a44d9c0fc20a1f,2,4,2,1,4,"{'chatty_score': 8.54, 'safety_score': 1.34, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 1.5}",20,8.54,chatty_score,1,34:58.5
5da96b23b11b148f36a61672,5d9426aaa9cf770a818d753a,3,5,2,4,2,"{'chatty_score': 0.0, 'safety_score': 4.0, 'punctuality_score': 33.0, 'friendliness_score': 0.0, 'comfortibility_score': 5.5}",20,33,punctuality_score,3,34:59.8
5da96b31b11b148f36a6167e,5d94267ba9cf770a818d2384,4,2,2,2,1,"{'chatty_score': 0.0, 'safety_score': 8.8, 'punctuality_score': 52.85, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,52.85,punctuality_score,3,35:14.0
5da96b32b11b148f36a6167f,5d942613a9cf770a818c7594,5,2,5,4,2,"{'chatty_score': 0.0, 'safety_score': 4.4, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 32}",20,32,comfortibility_score,5,35:14.6
5da96b33b11b148f36a61680,5d9426b5a9cf770a818d87c6,2,4,5,2,4,"{'chatty_score': 18.5, 'safety_score': 95.0, 'punctuality_score': 8.0, 'friendliness_score': 76.0, 'comfortibility_score': 0.0}",10,95,safety_score,2,35:15.8
5da96b63b11b148f36a6168c,5d942666a9cf770a818cff60,3,5,2,1,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.5, 'friendliness_score': 27.9, 'comfortibility_score': 2.0}",30,27.9,friendliness_score,4,36:03.5
5da96b64b11b148f36a6168d,5da74666c2a44d9c0fc2035e,5,5,1,2,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 2.0, 'friendliness_score': 0.0, 'comfortibility_score': 4.0}",25,4,comfortibility_score,5,36:04.2
5da96b65b11b148f36a6168e,5d9426f3a9cf770a818decbd,3,1,1,4,2,"{'chatty_score': 4.0, 'safety_score': 4.0, 'punctuality_score': 4.0, 'friendliness_score': 125.0, 'comfortibility_score': 2.5}",25,125,friendliness_score,4,36:05.2
5da96bb7b11b148f36a616a1,5d94268ea9cf770a818d43d0,5,1,1,5,3,"{'chatty_score': 0.0, 'safety_score': 54.98, 'punctuality_score': 9.0, 'friendliness_score': 1.33, 'comfortibility_score': 0}",30,54.98,safety_score,2,37:28.0
5da96bb8b11b148f36a616a2,5d9425e7a9cf770a818c2f92,4,3,3,3,3,"{'chatty_score': 0.0, 'safety_score': 41.65, 'punctuality_score': 31.65, 'friendliness_score': 4.32, 'comfortibility_score': 17}",15,41.65,safety_score,2,37:28.7
5da96bb9b11b148f36a616a3,5d942624a9cf770a818c9232,5,4,4,3,3,"{'chatty_score': 52.98, 'safety_score': 17.32, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 16}",10,52.98,chatty_score,1,37:29.4
5da96bbab11b148f36a616a4,5d9426b8a9cf770a818d8c33,2,5,1,3,2,"{'chatty_score': 6.99, 'safety_score': 0.0, 'punctuality_score': 12.66, 'friendliness_score': 3.99, 'comfortibility_score': 0}",25,12.66,punctuality_score,3,37:30.2
5da96bd2b11b148f36a616b0,5d942689a9cf770a818d3b25,1,3,2,3,5,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 0.0, 'friendliness_score': 64.0, 'comfortibility_score': 32}",30,64,friendliness_score,4,37:54.8
5da96bd3b11b148f36a616b1,5da74713c2a44d9c0fc3231e,2,3,2,3,4,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 0.0, 'friendliness_score': 2.0, 'comfortibility_score': 0}",20,2,friendliness_score,4,37:55.5
5da96bd4b11b148f36a616b2,5d9426aca9cf770a818d77c1,4,1,4,1,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 27.0, 'friendliness_score': 0.0, 'comfortibility_score': 32}",20,32,comfortibility_score,5,37:56.1
5da96c39b11b148f36a616c5,5d942614a9cf770a818c77a5,1,2,1,4,5,"{'chatty_score': 12.09, 'safety_score': 10.08, 'punctuality_score': 0.11, 'friendliness_score': 16.33, 'comfortibility_score': 8.0}",30,16.33,friendliness_score,4,39:37.1
5da96c39b11b148f36a616c6,5da7468bc2a44d9c0fc241a2,5,1,4,5,5,"{'chatty_score': 4.03, 'safety_score': 33.980000000000004, 'punctuality_score': 0.0, 'friendliness_score': 8.58, 'comfortibility_score': 8}",25,33.98,safety_score,2,39:37.9
5da96c3ab11b148f36a616c7,5da74673c2a44d9c0fc219fd,1,3,4,4,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.33, 'comfortibility_score': 17.32}",20,17.32,comfortibility_score,5,39:38.7
5da96c3cb11b148f36a616c8,5d9426cda9cf770a818dafda,2,3,3,4,3,"{'chatty_score': 47.98, 'safety_score': 110.60999999999999, 'punctuality_score': 11.99, 'friendliness_score': 32.0, 'comfortibility_score': 29.33}",30,110.61,safety_score,2,39:40.5
5da96c83b11b148f36a616db,5d942642a9cf770a818cc296,3,3,3,4,5,"{'chatty_score': 0.0, 'safety_score': 2.66, 'punctuality_score': 0.0, 'friendliness_score': 21.32, 'comfortibility_score': 0.0}",30,21.32,friendliness_score,4,40:51.5
5da96c84b11b148f36a616dc,5d942672a9cf770a818d1367,5,2,2,5,5,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 21.32, 'friendliness_score': 0.0, 'comfortibility_score': 65.56}",15,65.56,comfortibility_score,5,40:52.2
5da96c85b11b148f36a616dd,5da7472dc2a44d9c0fc34de1,5,5,2,5,4,"{'chatty_score': 41.65, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,41.65,chatty_score,1,40:53.1
5da96c86b11b148f36a616de,5d9426d9a9cf770a818dc49b,3,5,1,2,5,"{'chatty_score': 0.33, 'safety_score': 65.63, 'punctuality_score': 10.33, 'friendliness_score': 19.65, 'comfortibility_score': 8.0}",10,65.63,safety_score,2,40:54.9
5da96cacb11b148f36a616ea,5d942691a9cf770a818d4a36,1,2,2,3,2,"{'chatty_score': 30.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 62.5, 'comfortibility_score': 24.62}",30,62.5,friendliness_score,4,41:32.2
5da96cacb11b148f36a616eb,5da7468fc2a44d9c0fc2495c,3,4,3,5,5,"{'chatty_score': 70.0, 'safety_score': 3.29, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 28.900000000000002}",25,70,chatty_score,1,41:32.8
5da96caeb11b148f36a616ec,5d9426ada9cf770a818d79e3,1,5,5,5,4,"{'chatty_score': 36.5, 'safety_score': 77.5, 'punctuality_score': 4.0, 'friendliness_score': 4.0, 'comfortibility_score': 42.5}",15,77.5,safety_score,2,41:34.7
5da96cf5b11b148f36a616f8,5d94266fa9cf770a818d0db0,5,1,2,3,5,"{'chatty_score': 4, 'safety_score': 13.5, 'punctuality_score': 0.0, 'friendliness_score': 0.5, 'comfortibility_score': 0.0}",30,13.5,safety_score,2,42:45.1
5da96cf5b11b148f36a616f9,5da7466ec2a44d9c0fc21108,5,2,5,4,2,"{'chatty_score': 32.0, 'safety_score': 32, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 76.0}",25,76,comfortibility_score,5,42:45.8
5da96cf6b11b148f36a616fa,5d942706a9cf770a818e0c30,3,3,1,2,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 13.5, 'friendliness_score': 0, 'comfortibility_score': 4.0}",30,13.5,punctuality_score,3,42:46.4
5da96d38b11b148f36a6170d,5d94267ea9cf770a818d2853,2,1,4,3,3,"{'chatty_score': 41.98, 'safety_score': 0.0, 'punctuality_score': 18.990000000000002, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,41.98,chatty_score,1,43:52.2
5da96d39b11b148f36a6170e,5da74695c2a44d9c0fc25326,1,3,5,3,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 18.990000000000002, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,18.99,punctuality_score,3,43:53.1
5da96d39b11b148f36a6170f,5da746f8c2a44d9c0fc2f5ae,2,2,4,2,4,"{'chatty_score': 0.0, 'safety_score': 63.3, 'punctuality_score': 52.97, 'friendliness_score': 84.28999999999999, 'comfortibility_score': 0.0}",10,84.29,friendliness_score,4,43:54.0
5da96d3ab11b148f36a61710,5d942700a9cf770a818e039f,1,2,2,1,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 74.28999999999999, 'friendliness_score': 0.33, 'comfortibility_score': 0.0}",25,74.29,punctuality_score,3,43:54.8
5da96e60b11b148f36a61723,5d942676a9cf770a818d196b,1,1,3,5,4,"{'chatty_score': 1.0, 'safety_score': 41.65, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 35}",30,41.65,safety_score,2,48:48.3
5da96e61b11b148f36a61724,5da746b3c2a44d9c0fc283fb,2,1,1,4,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 4.66, 'friendliness_score': 48.64, 'comfortibility_score': 0}",20,48.64,friendliness_score,4,48:49.2
5da96e62b11b148f36a61725,5da7464dc2a44d9c0fc1dad2,4,4,1,5,4,"{'chatty_score': 3.33, 'safety_score': 0.0, 'punctuality_score': 34.99, 'friendliness_score': 2.33, 'comfortibility_score': 0}",20,34.99,punctuality_score,3,48:50.0
5da96e62b11b148f36a61726,5d9426e1a9cf770a818dd09c,3,3,3,4,5,"{'chatty_score': 2.0, 'safety_score': 0.0, 'punctuality_score': 35.0, 'friendliness_score': 41.65, 'comfortibility_score': 46}",20,46,comfortibility_score,5,48:50.8
5da96e7eb11b148f36a61732,5d942618a9cf770a818c7e58,2,2,4,4,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 1.0, 'friendliness_score': 2.29, 'comfortibility_score': 62.5}",30,62.5,comfortibility_score,5,49:18.8
5da96e7fb11b148f36a61733,5da74671c2a44d9c0fc2154d,4,2,5,4,2,"{'chatty_score': 40.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 11.45, 'comfortibility_score': 20.150000000000002}",15,40,chatty_score,1,49:19.5
5da96e82b11b148f36a61734,5d9426a1a9cf770a818d65bc,1,2,1,3,5,"{'chatty_score': 67.0, 'safety_score': 99.0, 'punctuality_score': 102.5, 'friendliness_score': 4.5, 'comfortibility_score': 76.0}",15,102.5,punctuality_score,3,49:22.2
5da96efdb11b148f36a61747,5d942626a9cf770a818c9596,2,1,2,4,1,"{'chatty_score': 0.0, 'safety_score': 18.990000000000002, 'punctuality_score': 25.05, 'friendliness_score': 6.2, 'comfortibility_score': 8.66}",30,25.05,punctuality_score,3,51:25.1
5da96efdb11b148f36a61748,5d942687a9cf770a818d386c,2,2,2,5,4,"{'chatty_score': 35.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 21.32}",20,35,chatty_score,1,51:25.9
5da96efeb11b148f36a61749,5da74675c2a44d9c0fc21d6a,3,1,3,5,2,"{'chatty_score': 39.07, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 11.81}",30,39.07,chatty_score,1,51:26.7
5da96f01b11b148f36a6174a,5d9426aaa9cf770a818d7511,2,1,3,2,4,"{'chatty_score': 7.32, 'safety_score': 66.63, 'punctuality_score': 65.96, 'friendliness_score': 2.66, 'comfortibility_score': 71.28999999999999}",25,71.29,comfortibility_score,5,51:29.4
5da96f44b11b148f36a6175d,5d942692a9cf770a818d4afb,1,4,5,3,4,"{'chatty_score': 0.0, 'safety_score': 0.33, 'punctuality_score': 6.99, 'friendliness_score': 31.65, 'comfortibility_score': 0.0}",30,31.65,friendliness_score,4,52:36.2
5da96f45b11b148f36a6175e,5da7470bc2a44d9c0fc314f7,3,3,5,2,3,"{'chatty_score': 0.0, 'safety_score': 9.0, 'punctuality_score': 17.32, 'friendliness_score': 0.0, 'comfortibility_score': 41.65}",15,41.65,comfortibility_score,5,52:37.1
5da96f45b11b148f36a6175f,5da746fbc2a44d9c0fc2faba,2,5,4,2,3,"{'chatty_score': 41.65, 'safety_score': 0.0, 'punctuality_score': 6.66, 'friendliness_score': 12.66, 'comfortibility_score': 23.98}",30,41.65,chatty_score,1,52:37.9
5da96f46b11b148f36a61760,5d9426e4a9cf770a818dd6bd,4,5,5,2,5,"{'chatty_score': 41.65, 'safety_score': 0.0, 'punctuality_score': 50.65, 'friendliness_score': 0, 'comfortibility_score': 41.65}",15,50.65,punctuality_score,3,52:38.7
5da96f89b11b148f36a61773,5d94269fa9cf770a818d625e,1,2,5,1,3,"{'chatty_score': 15.0, 'safety_score': 0.0, 'punctuality_score': 9.33, 'friendliness_score': 4.33, 'comfortibility_score': 0.0}",30,15,chatty_score,1,53:45.8
5da96f8ab11b148f36a61774,5da7464bc2a44d9c0fc1d822,1,3,5,1,3,"{'chatty_score': 2.66, 'safety_score': 10.0, 'punctuality_score': 0.0, 'friendliness_score': 58.97, 'comfortibility_score': 9.0}",25,58.97,friendliness_score,4,53:46.6
5da96f8bb11b148f36a61775,5da7464dc2a44d9c0fc1db01,2,3,5,2,4,"{'chatty_score': 15.0, 'safety_score': 2.0, 'punctuality_score': 9.0, 'friendliness_score': 2.66, 'comfortibility_score': 19.98}",25,19.98,comfortibility_score,5,53:47.4
5da96f8cb11b148f36a61776,5d9426b7a9cf770a818d8a85,1,5,3,2,2,"{'chatty_score': 8.66, 'safety_score': 0.0, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 4.33}",30,8.66,chatty_score,1,53:48.2
5da96fddb11b148f36a61789,5d94269aa9cf770a818d59dc,1,2,2,4,2,"{'chatty_score': 9.0, 'safety_score': 17.32, 'punctuality_score': 2.33, 'friendliness_score': 39.1, 'comfortibility_score': 9.0}",30,39.1,friendliness_score,4,55:09.1
5da96fddb11b148f36a6178a,5da7468ac2a44d9c0fc23f82,5,3,4,5,5,"{'chatty_score': 9.76, 'safety_score': 15.35, 'punctuality_score': 21.32, 'friendliness_score': 41.760000000000005, 'comfortibility_score': 3.08}",15,41.76,friendliness_score,4,55:10.0
5da96fdeb11b148f36a6178b,5da746a5c2a44d9c0fc26c9a,3,2,5,4,1,"{'chatty_score': 0.0, 'safety_score': 31.65, 'punctuality_score': 0.0, 'friendliness_score': 25.55, 'comfortibility_score': 0.0}",15,31.65,safety_score,2,55:10.8
5da96fe0b11b148f36a6178c,5d9426afa9cf770a818d7cfe,3,2,4,4,1,"{'chatty_score': 3.0, 'safety_score': 54.64, 'punctuality_score': 31.97, 'friendliness_score': 33.980000000000004, 'comfortibility_score': 0.0}",30,54.64,safety_score,2,55:12.6
5da970c2b11b148f36a6179f,5d942649a9cf770a818cce02,1,3,2,3,2,"{'chatty_score': 30.32, 'safety_score': 41.65, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 9.0}",30,41.65,safety_score,2,58:58.1
5da970c2b11b148f36a617a0,5d942644a9cf770a818cc577,3,5,3,5,4,"{'chatty_score': 4.5, 'safety_score': 0.0, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,4.5,chatty_score,1,58:58.8
5da970c3b11b148f36a617a1,5da74689c2a44d9c0fc23f18,1,4,3,4,2,"{'chatty_score': 0.0, 'safety_score': 21.32, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 2.66}",10,21.32,safety_score,2,58:59.7
5da970c5b11b148f36a617a2,5d9426dca9cf770a818dc90e,5,1,1,4,3,"{'chatty_score': 41.65, 'safety_score': 33.980000000000004, 'punctuality_score': 11.65, 'friendliness_score': 23.98, 'comfortibility_score': 9.33}",15,41.65,chatty_score,1,59:01.0
5da97165b11b148f36a617b5,5d942691a9cf770a818d4963,3,3,2,5,5,"{'chatty_score': 7.199999999999999, 'safety_score': 51.04, 'punctuality_score': 2.66, 'friendliness_score': 10.8, 'comfortibility_score': 21.679999999999996}",30,51.04,safety_score,2,01:41.6
5da97166b11b148f36a617b6,5da746c6c2a44d9c0fc2a4ae,4,3,5,5,2,"{'chatty_score': 30.32, 'safety_score': 41.65, 'punctuality_score': 0.0, 'friendliness_score': 12.61, 'comfortibility_score': 8.54}",20,41.65,safety_score,2,01:42.5
5da97167b11b148f36a617b7,5da746dbc2a44d9c0fc2c757,4,2,4,5,5,"{'chatty_score': 7.199999999999999, 'safety_score': 0.0, 'punctuality_score': 46.17, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,46.17,punctuality_score,3,01:43.4
5da97168b11b148f36a617b8,5d9426a6a9cf770a818d6d67,3,4,4,4,5,"{'chatty_score': 4.66, 'safety_score': 4.66, 'punctuality_score': 53.31, 'friendliness_score': 1.0, 'comfortibility_score': 0.33}",30,53.31,punctuality_score,3,01:44.6
5da971c4b11b148f36a617c4,5d942679a9cf770a818d1e8e,5,5,3,3,4,"{'chatty_score': 4.0, 'safety_score': 19.88, 'punctuality_score': 0.0, 'friendliness_score': 0.5, 'comfortibility_score': 0.0}",30,19.88,safety_score,2,03:16.8
5da971c5b11b148f36a617c5,5da74719c2a44d9c0fc32cb9,4,3,3,3,4,"{'chatty_score': 0.0, 'safety_score': 9.94, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,9.94,safety_score,2,03:17.5
5da971c6b11b148f36a617c6,5d9426aaa9cf770a818d74b4,3,5,4,3,3,"{'chatty_score': 65.0, 'safety_score': 1.2, 'punctuality_score': 32.5, 'friendliness_score': 62.5, 'comfortibility_score': 62.5}",15,65,chatty_score,1,03:18.8
5da971f0b11b148f36a617d9,5d94265ba9cf770a818cecb0,1,2,1,4,3,"{'chatty_score': 0.0, 'safety_score': 9.0, 'punctuality_score': 4.66, 'friendliness_score': 6.99, 'comfortibility_score': 9.33}",30,9.33,comfortibility_score,5,04:00.6
5da971f1b11b148f36a617da,5da74657c2a44d9c0fc1e9ee,4,5,2,5,3,"{'chatty_score': 0.0, 'safety_score': 33.980000000000004, 'punctuality_score': 17.32, 'friendliness_score': 12.66, 'comfortibility_score': 9.0}",20,33.98,safety_score,2,04:01.4
5da971f2b11b148f36a617db,5da746b5c2a44d9c0fc288fc,2,4,4,4,3,"{'chatty_score': 0.0, 'safety_score': 31.65, 'punctuality_score': 12.99, 'friendliness_score': 43.629999999999995, 'comfortibility_score': 0.0}",20,43.63,friendliness_score,4,04:02.3
5da971f3b11b148f36a617dc,5d9426afa9cf770a818d7dec,4,2,1,3,1,"{'chatty_score': 30.32, 'safety_score': 0.0, 'punctuality_score': 1.0, 'friendliness_score': 2.66, 'comfortibility_score': 0}",30,30.32,chatty_score,1,04:03.1
5da97217b11b148f36a617ef,5d942691a9cf770a818d49ad,4,5,3,2,5,"{'chatty_score': 22.64, 'safety_score': 54.089999999999996, 'punctuality_score': 0.0, 'friendliness_score': 41.65, 'comfortibility_score': 0.0}",30,54.09,safety_score,2,04:39.0
5da97217b11b148f36a617f0,5d94260fa9cf770a818c6f9f,3,4,1,1,3,"{'chatty_score': 1.6500000000000001, 'safety_score': 15.1, 'punctuality_score': 12.39, 'friendliness_score': 55.870000000000005, 'comfortibility_score': 6.99}",25,55.87,friendliness_score,4,04:39.8
